-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1986 through 12/31/2005 
Location: Latitude  32.8279   Longitude -117.1826 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 583.82 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                    MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_LW_DWN,T2M,T2M_MAX,T2M_MIN,WS10M_MAX,WS10M,PS,PRECTOTCORR
1988,5,15,373.6,19.62,29.68,12.35,5.87,2.3,94.67,0.0
1988,5,16,377.9,16.65,24.33,10.88,5.99,3.6,94.69,0.0
1988,5,17,364.5,14.15,20.19,9.58,7.33,5.43,94.44,0.0
1988,5,18,309.3,17.92,27.8,8.8,4.75,2.06,94.29,0.0
1988,5,19,311.0,21.16,30.58,12.2,4.26,2.32,94.39,0.0
1988,5,20,311.9,22.8,31.47,15.12,4.02,2.16,94.68,0.01
1988,5,21,370.0,24.19,33.37,16.33,2.55,1.54,94.82,0.0
1988,5,22,372.2,22.94,32.55,16.92,4.71,1.99,94.59,0.0
1988,5,23,380.4,20.17,28.45,12.89,5.23,2.48,94.5,0.0
1988,5,24,389.8,18.87,28.15,11.3,4.92,2.6,94.63,0.0
1988,5,25,378.3,18.24,26.58,11.1,5.39,3.34,94.8,0.0
1988,5,26,368.4,17.48,26.05,9.74,5.41,3.41,94.78,0.0
1988,5,27,366.0,15.64,22.05,9.83,5.95,3.94,94.52,0.0
1988,5,28,379.0,15.81,23.11,10.18,6.57,4.65,94.39,0.87
1988,5,29,355.8,12.59,16.18,9.68,12.02,9.8,94.18,2.86
1988,5,30,347.0,13.45,20.14,7.99,6.87,4.78,94.34,0.0
1988,5,31,371.3,17.28,25.97,8.69,4.47,2.44,94.84,0.0
1988,6,1,385.9,21.05,30.13,12.45,4.88,2.71,94.87,0.0
1988,6,2,375.4,23.96,34.26,15.04,5.06,2.1,94.83,0.0
1988,6,3,377.5,22.83,32.28,14.77,5.59,2.8,94.64,0.0
1988,6,4,373.2,18.22,26.59,11.05,6.55,4.21,94.54,0.0
1988,6,5,383.3,13.38,18.99,8.72,8.19,6.7,94.58,0.0
1988,6,6,349.9,12.3,17.59,8.17,7.63,6.11,94.9,0.0
1988,6,7,327.1,13.89,23.0,6.76,7.66,5.4,95.03,0.0
1988,6,8,325.2,16.69,27.07,6.69,5.45,3.39,94.94,0.0
1988,6,9,334.5,17.12,25.87,9.45,5.46,3.19,94.83,0.0
1988,6,10,368.2,17.06,25.6,9.58,5.88,3.8,94.93,0.0
1988,6,11,380.5,15.75,22.73,10.58,5.84,4.41,94.82,0.0
1988,6,12,389.8,16.97,25.06,9.62,5.88,3.91,94.5,0.0
1988,6,13,377.1,22.24,32.04,11.79,3.0,2.23,94.49,0.0
1988,6,14,388.2,23.58,33.19,15.29,3.6,2.79,94.71,0.0
1988,6,15,398.9,21.53,29.51,14.39,4.78,2.46,94.83,0.0
1988,6,16,381.7,19.22,27.77,12.05,5.26,3.41,94.71,0.0
1988,6,17,392.3,15.64,20.87,11.38,5.13,4.02,94.45,0.01
1988,6,18,391.9,21.71,31.23,11.52,6.5,3.2,94.38,0.01
1988,6,19,395.1,22.66,32.1,13.94,5.26,3.01,94.51,0.0
1988,6,20,368.9,18.82,28.58,12.41,5.72,3.97,94.69,0.01
1988,6,21,345.0,19.21,28.91,11.14,5.84,4.06,94.65,0.01
1988,6,22,398.5,21.45,31.33,12.81,5.72,3.42,94.51,0.01
1988,6,23,394.0,19.8,27.48,12.51,6.12,3.54,94.52,0.03
1988,6,24,399.6,18.42,27.39,11.34,6.44,3.48,94.54,0.0
1988,6,25,403.0,19.11,27.37,12.0,6.1,3.97,94.66,0.0
1988,6,26,388.2,24.25,34.04,14.02,5.29,2.98,94.52,0.0
1988,6,27,361.4,25.8,34.48,17.35,4.01,2.0,94.34,0.0
1988,6,28,391.0,26.69,35.35,17.96,2.91,1.83,94.32,0.0
1988,6,29,397.7,26.75,34.97,19.27,4.59,2.48,94.38,0.53
1988,6,30,399.4,25.74,34.04,18.4,5.2,2.83,94.37,0.0
1988,7,1,392.7,25.67,34.51,17.49,4.78,2.91,94.38,0.0
1988,7,2,394.8,25.1,33.8,17.43,4.8,3.0,94.46,0.0
1988,7,3,392.1,22.18,29.79,15.76,6.12,3.84,94.49,0.0
1988,7,4,386.5,20.72,28.71,13.35,5.91,3.47,94.52,0.0
1988,7,5,368.9,21.76,31.19,12.73,5.44,3.03,94.63,0.0
1988,7,6,362.6,24.15,32.74,15.3,5.56,2.66,94.62,0.0
1988,7,7,380.4,24.46,32.17,16.4,5.41,2.91,94.71,0.0
1988,7,8,381.4,23.73,31.54,16.52,5.24,3.27,94.73,0.0
1988,7,9,398.8,24.76,34.53,15.37,4.55,2.95,94.47,0.0
1988,7,10,410.7,24.01,32.9,16.02,5.23,2.9,94.47,0.0
1988,7,11,381.7,20.82,28.73,13.71,6.32,3.88,94.84,0.0
1988,7,12,362.8,20.73,29.58,12.87,5.56,3.37,94.9,0.01
1988,7,13,403.8,20.37,29.19,12.87,5.65,3.41,94.74,0.04
1988,7,14,404.2,20.8,30.7,12.62,5.02,3.13,94.67,0.0
1988,7,15,391.8,24.55,34.01,14.8,3.61,2.48,94.59,0.0
1988,7,16,392.2,28.12,37.64,18.8,3.66,2.64,94.62,0.0
1988,7,17,409.9,29.23,37.59,22.36,5.3,3.38,94.84,0.0
1988,7,18,407.0,25.67,33.69,18.59,5.91,4.19,94.82,0.0
1988,7,19,396.4,24.12,34.16,15.6,4.59,3.07,94.72,0.0
1988,7,20,391.0,27.8,37.15,18.08,3.13,1.82,94.94,0.09
1988,7,21,412.6,28.96,35.87,23.33,3.97,2.67,95.11,0.13
1988,7,22,397.2,28.37,36.45,21.98,5.06,2.72,94.92,0.07
1988,7,23,390.2,27.7,35.63,21.4,5.47,3.59,94.81,0.0
1988,7,24,400.4,27.55,35.65,20.37,4.92,3.08,94.99,0.42
1988,7,25,394.8,28.06,35.91,21.31,5.47,2.91,95.01,0.03
1988,7,26,398.5,28.27,36.94,21.23,5.19,2.81,94.85,0.0
1988,7,27,406.3,25.48,32.09,20.08,5.4,3.43,94.92,0.0
1988,7,28,400.2,25.48,34.01,18.64,5.1,3.57,94.92,0.01
1988,7,29,405.5,26.83,36.78,18.66,4.57,2.62,94.8,0.01
1988,7,30,414.4,24.77,30.12,20.08,3.43,2.38,94.91,0.9
1988,7,31,401.4,24.23,31.41,18.98,5.35,3.82,94.86,0.0
1988,8,1,392.1,22.59,31.12,17.1,5.97,4.26,94.66,0.0
1988,8,2,385.2,21.95,30.09,15.91,5.46,4.52,94.68,0.0
1988,8,3,391.6,23.6,33.02,17.26,6.19,4.51,94.82,0.0
1988,8,4,392.9,24.58,33.09,17.12,4.2,3.64,94.74,0.04
1988,8,5,377.7,23.37,31.87,17.17,6.66,4.24,94.63,0.0
1988,8,6,363.9,20.83,28.55,14.14,6.74,4.72,94.73,0.0
1988,8,7,367.9,20.1,29.41,12.87,6.19,3.97,94.72,0.0
1988,8,8,384.9,22.01,31.7,13.59,4.71,2.87,94.74,0.0
1988,8,9,395.4,22.22,31.55,15.09,5.05,2.94,94.63,0.0
1988,8,10,397.2,21.47,30.8,13.87,5.52,3.4,94.48,0.0
1988,8,11,397.3,19.91,28.86,13.26,6.37,3.95,94.56,0.0
1988,8,12,382.0,18.8,27.68,11.83,6.09,3.98,94.69,0.0
1988,8,13,371.6,21.11,31.43,11.98,6.04,3.94,94.71,0.0
1988,8,14,351.2,22.47,32.42,14.33,6.42,3.86,94.65,0.0
1988,8,15,359.7,20.9,29.42,14.1,6.29,3.52,94.54,0.0
1988,8,16,370.7,21.41,31.37,12.33,4.83,2.52,94.4,0.0
1988,8,17,392.9,24.03,34.3,14.56,3.78,2.53,94.39,0.0
1988,8,18,389.6,26.58,36.43,17.3,3.34,2.34,94.36,0.0
1988,8,19,403.5,25.75,34.12,19.08,4.2,3.02,94.28,1.23
1988,8,20,401.5,24.05,32.4,17.9,4.62,2.64,94.21,0.3
1988,8,21,380.1,22.48,30.04,16.3,5.1,3.68,94.36,0.55
1988,8,22,391.4,24.56,32.56,16.84,3.9,2.61,94.6,2.05
1988,8,23,406.7,24.83,30.59,19.76,4.62,2.44,94.72,3.53
1988,8,24,406.7,26.94,32.13,22.94,2.93,1.69,94.85,1.45
1988,8,25,405.6,26.68,33.06,21.48,3.55,1.62,94.71,1.13
1988,8,26,401.6,26.24,32.09,21.17,4.79,2.45,94.47,0.03
1988,8,27,387.3,24.92,31.66,19.33,4.41,2.28,94.4,1.61
1988,8,28,383.4,26.38,35.36,18.32,3.04,2.02,94.45,0.13
1988,8,29,402.8,27.67,35.49,20.85,3.12,2.02,94.37,1.65
1988,8,30,397.2,26.92,33.99,21.12,3.99,1.98,94.19,0.01
1988,8,31,411.0,26.94,35.09,20.17,4.44,2.48,94.17,0.01
1988,9,1,416.3,27.62,36.63,19.53,4.28,2.34,94.3,0.24
1988,9,2,407.3,30.34,38.93,21.75,3.2,2.1,94.42,0.16
1988,9,3,410.8,30.51,37.27,24.93,8.79,5.34,94.47,0.01
1988,9,4,398.3,29.67,35.55,24.23,10.46,6.88,94.43,0.0
1988,9,5,387.6,28.33,35.39,23.08,8.38,5.13,94.37,0.0
1988,9,6,380.9,28.5,37.08,20.84,3.96,2.1,94.38,0.0
1988,9,7,424.9,26.12,34.14,19.35,4.24,1.98,94.46,0.0
1988,9,8,427.8,22.66,30.94,16.29,5.02,2.8,94.59,0.0
1988,9,9,413.3,22.62,30.43,16.51,5.15,2.8,94.53,0.0
1988,9,10,411.7,23.29,33.01,16.61,6.33,3.73,94.38,0.0
1988,9,11,421.8,20.9,29.49,14.58,5.67,3.44,94.41,0.0
1988,9,12,414.2,19.01,26.88,13.26,5.82,2.91,94.62,0.0
1988,9,13,399.5,21.65,31.6,13.67,3.39,2.33,94.77,0.0
1988,9,14,419.8,22.57,32.12,14.91,3.28,2.48,94.74,0.0
1988,9,15,407.7,22.27,32.55,14.8,4.01,2.52,94.66,0.0
1988,9,16,401.6,18.82,27.26,13.09,5.65,3.24,94.61,0.0
1988,9,17,402.6,18.27,27.87,11.33,5.66,3.36,94.33,0.0
1988,9,18,399.2,19.48,29.47,11.4,3.64,2.59,94.36,0.0
1988,9,19,397.5,21.33,31.54,13.51,4.95,2.95,94.42,0.0
1988,9,20,402.7,14.29,18.75,11.49,7.8,5.84,94.29,0.59
1988,9,21,381.2,14.67,20.42,11.35,5.09,4.04,94.73,0.11
1988,9,22,369.1,18.22,27.84,9.97,3.37,2.25,94.89,0.0
1988,9,23,396.0,19.87,29.04,13.94,4.01,2.18,94.82,0.0
1988,9,24,401.7,18.23,27.33,12.4,5.43,3.12,94.9,0.0
1988,9,25,393.4,17.18,24.86,12.16,5.43,3.79,95.1,0.0
1988,9,26,399.6,17.87,25.98,12.53,5.61,3.38,95.21,0.0
1988,9,27,378.9,19.74,30.03,10.95,4.19,3.03,94.95,0.0
1988,9,28,374.0,25.19,34.87,16.98,3.19,2.11,94.83,0.0
1988,9,29,375.2,25.68,34.35,18.98,2.88,1.7,94.81,0.0
1988,9,30,393.2,25.31,34.48,17.56,3.17,1.59,94.73,0.0
1988,10,1,401.5,22.58,32.18,15.25,3.47,1.77,94.86,0.0
1988,10,2,405.5,22.75,32.54,14.74,2.73,1.92,94.8,0.0
1988,10,3,387.2,23.87,32.57,16.93,3.77,2.23,94.69,0.0
1988,10,4,404.3,22.08,29.65,16.12,5.06,2.45,94.83,0.0
1988,10,5,417.8,18.65,26.12,13.82,5.71,3.0,94.89,0.0
1988,10,6,406.4,16.19,21.76,12.16,6.13,4.1,94.98,0.0
1988,10,7,373.3,17.15,26.34,10.22,5.1,3.07,95.25,0.0
1988,10,8,370.4,22.0,31.53,13.88,5.35,3.03,95.29,0.0
1988,10,9,365.0,24.94,33.62,18.35,3.86,2.58,94.71,0.0
1988,10,10,370.4,24.98,32.93,19.13,3.72,1.45,94.7,0.0
1988,10,11,400.6,22.58,30.76,16.95,6.13,3.05,94.87,0.0
1988,10,12,392.9,19.75,27.72,13.69,4.62,1.84,94.97,0.0
1988,10,13,400.0,15.48,22.08,11.48,5.92,3.31,95.11,0.0
1988,10,14,388.7,15.92,22.18,12.06,5.97,4.84,94.84,0.0
1988,10,15,367.4,20.49,29.87,11.85,4.4,3.13,94.75,0.0
1988,10,16,376.9,23.06,30.12,16.64,6.99,3.89,94.89,0.0
1988,10,17,381.4,23.43,32.99,16.88,3.62,2.14,94.79,0.0
1988,10,18,393.1,22.86,31.16,16.58,4.76,2.64,94.92,0.09
1988,10,19,403.9,19.92,26.96,15.31,4.02,2.74,94.72,0.02
1988,10,20,380.9,20.46,30.8,13.49,2.81,1.57,94.51,0.0
1988,10,21,363.1,21.51,31.31,14.43,2.49,1.83,94.77,0.0
1988,10,22,356.5,21.05,30.45,14.91,3.16,1.95,94.65,0.14
1988,10,23,359.8,21.15,31.19,13.77,3.13,1.9,94.69,0.0
1988,10,24,374.7,20.62,28.33,15.1,2.34,1.51,94.68,0.0
1988,10,25,375.8,19.59,28.55,13.87,3.05,2.06,94.69,0.0
1988,10,26,392.6,17.86,26.63,12.01,4.61,2.7,94.59,0.0
1988,10,27,394.2,14.9,23.18,10.12,5.17,2.77,94.54,0.0
1988,10,28,390.6,14.98,22.2,10.4,4.5,2.62,94.83,0.0
1988,10,29,375.7,14.93,19.08,12.32,3.47,2.61,94.99,0.0
1988,10,30,360.7,19.55,27.48,12.82,3.07,2.07,94.87,0.0
1988,10,31,356.0,20.66,29.36,15.17,5.99,3.15,94.85,0.0
1988,11,1,384.2,16.8,25.21,12.14,6.04,3.51,94.9,0.01
1988,11,2,375.1,14.23,20.23,10.85,7.21,4.98,94.87,0.01
1988,11,3,367.5,18.04,27.04,11.86,5.41,3.27,94.79,0.0
1988,11,4,339.9,22.34,32.59,14.71,2.89,1.95,94.83,0.0
1988,11,5,361.0,22.16,30.7,16.64,6.27,3.1,94.84,0.0
1988,11,6,366.3,17.2,24.69,11.51,6.06,2.52,94.66,0.0
1988,11,7,377.1,14.0,21.27,9.75,6.06,2.96,94.76,0.03
1988,11,8,356.8,13.07,19.17,9.95,6.26,3.94,94.9,0.05
1988,11,9,324.4,13.34,20.23,9.66,5.36,3.49,95.04,0.04
1988,11,10,351.8,12.88,20.12,9.33,6.65,3.98,94.95,0.1
1988,11,11,356.1,13.53,19.69,9.4,6.22,4.12,94.84,0.42
1988,11,12,340.7,14.33,22.71,8.89,5.23,2.09,94.95,0.04
1988,11,13,365.5,13.53,20.99,8.69,6.34,3.07,94.86,1.97
1988,11,14,347.9,11.19,14.55,5.86,10.79,6.83,94.8,5.34
1988,11,15,308.9,10.21,18.55,4.37,4.0,2.19,95.28,0.0
1988,11,16,318.7,11.65,20.71,5.62,4.62,2.9,95.22,0.0
1988,11,17,330.7,10.41,15.12,6.9,9.46,6.33,94.7,0.01
1988,11,18,311.3,9.42,16.96,3.63,6.57,4.31,94.89,0.0
1988,11,19,330.9,9.92,15.8,4.37,3.6,1.97,95.45,0.0
1988,11,20,311.4,10.9,18.92,4.17,4.85,2.83,95.24,0.0
1988,11,21,318.2,12.68,21.08,6.06,4.23,2.86,95.33,0.0
1988,11,22,321.5,13.82,21.94,9.76,4.48,2.15,95.21,0.0
1988,11,23,362.7,12.74,18.76,8.15,6.98,3.93,95.01,0.89
1988,11,24,350.5,9.18,11.76,6.98,7.96,5.74,94.7,6.08
1988,11,25,368.8,9.55,12.9,6.85,9.0,6.01,94.44,9.96
1988,11,26,334.8,10.77,16.45,6.64,4.86,2.78,94.75,0.12
1988,11,27,309.9,9.73,17.15,5.09,8.42,4.84,95.45,0.0
1988,11,28,323.9,11.46,21.22,5.51,5.2,3.2,95.25,0.06
1988,11,29,302.0,12.46,21.21,6.96,8.74,6.77,95.58,0.0
1988,11,30,299.0,11.77,19.38,6.73,8.78,6.45,95.56,0.0
1988,12,1,301.4,11.84,19.21,7.94,8.51,5.94,95.4,0.0
1988,12,2,312.8,12.31,21.37,6.56,6.41,3.66,95.38,0.0
1988,12,3,342.8,11.46,18.2,7.87,4.6,3.77,95.54,0.0
1988,12,4,309.8,12.22,20.28,7.19,6.12,4.41,95.64,0.0
1988,12,5,317.3,13.82,22.16,7.9,4.39,2.87,95.41,0.0
1988,12,6,323.0,15.4,25.39,8.3,4.14,2.17,95.19,0.0
1988,12,7,339.4,13.15,21.28,8.93,7.14,4.29,94.39,0.0
1988,12,8,300.5,11.28,16.62,6.81,12.04,8.69,94.63,0.0
1988,12,9,308.9,10.58,16.42,6.96,12.64,8.51,94.78,0.01
1988,12,10,323.1,11.12,19.48,5.48,5.91,2.95,95.07,0.0
1988,12,11,310.0,11.73,20.2,5.48,4.27,3.0,95.46,0.0
1988,12,12,302.1,13.58,21.18,7.58,7.05,3.73,95.45,0.0
1988,12,13,325.4,13.7,22.58,7.19,3.02,2.01,95.05,0.0
1988,12,14,359.5,10.33,17.84,6.79,4.8,2.61,94.8,0.7
1988,12,15,354.4,9.43,12.47,7.54,6.44,4.38,94.71,5.27
1988,12,16,350.1,9.51,11.69,7.58,3.2,2.14,95.28,1.85
1988,12,17,306.3,8.9,14.91,4.39,3.93,2.36,95.46,2.58
1988,12,18,331.7,7.37,11.62,4.68,6.45,4.32,95.14,4.81
1988,12,19,341.4,7.69,11.8,5.57,6.85,4.87,94.96,1.11
1988,12,20,338.7,9.92,15.01,6.98,5.63,2.27,95.19,1.76
1988,12,21,313.8,8.97,13.67,2.44,8.81,6.41,95.15,7.7
1988,12,22,310.6,6.56,13.08,1.51,8.48,4.25,95.41,0.71
1988,12,23,295.0,8.84,15.21,4.2,9.22,2.73,95.34,2.61
1988,12,24,337.5,8.17,12.98,3.74,7.53,4.22,94.95,18.28
1988,12,25,333.6,6.27,9.09,3.8,8.39,6.95,94.62,8.75
1988,12,26,298.8,4.27,9.7,0.12,5.59,3.32,95.11,2.4
1988,12,27,299.3,2.92,9.94,-1.7,4.65,3.13,95.55,0.52
1988,12,28,308.8,4.36,10.17,0.18,4.9,3.1,95.19,1.76
1988,12,29,281.6,3.23,10.42,-1.29,5.3,3.38,95.44,0.0
1988,12,30,288.3,5.14,13.07,-0.13,3.28,2.12,95.41,0.0
1988,12,31,345.0,6.16,12.9,1.44,3.48,1.79,94.8,0.03
1989,1,1,325.2,5.17,11.48,0.88,8.55,5.41,94.6,0.01
1989,1,2,330.7,7.27,14.71,2.44,7.22,4.98,94.96,0.55
1989,1,3,339.8,8.98,15.58,4.2,8.23,4.8,94.98,8.46
1989,1,4,318.5,7.04,10.07,4.62,8.84,3.68,94.82,3.25
1989,1,5,308.2,9.37,13.9,7.0,7.84,4.23,95.3,5.14
1989,1,6,291.8,5.44,9.36,-0.51,8.73,6.47,95.11,2.1
1989,1,7,327.1,3.98,10.15,-0.59,5.99,3.12,95.48,0.84
1989,1,8,317.8,4.65,11.89,-0.45,3.88,2.6,95.9,0.0
1989,1,9,293.4,6.35,14.5,0.23,5.65,3.58,95.76,0.68
1989,1,10,303.8,9.8,17.47,5.07,5.51,3.45,95.14,0.0
1989,1,11,326.9,6.05,13.03,1.69,8.08,5.27,95.28,0.0
1989,1,12,279.9,4.53,10.87,1.13,11.34,7.78,95.76,0.0
1989,1,13,272.3,5.48,13.67,-0.66,8.38,4.06,95.71,0.0
1989,1,14,332.3,5.23,12.94,0.43,5.83,2.98,95.52,0.0
1989,1,15,301.9,6.44,14.31,0.94,8.17,4.55,95.71,0.0
1989,1,16,306.2,7.86,16.63,2.15,6.74,4.66,95.53,0.0
1989,1,17,287.0,10.14,19.48,3.64,5.19,3.74,95.29,0.0
1989,1,18,307.3,12.16,22.23,5.83,6.05,4.04,95.27,0.0
1989,1,19,315.1,11.7,20.7,6.51,6.95,4.92,95.14,0.0
1989,1,20,328.3,11.8,16.44,7.89,9.02,6.26,95.14,0.0
1989,1,21,325.5,11.96,16.58,9.12,3.95,2.6,94.91,0.0
1989,1,22,323.0,12.59,19.98,7.19,5.0,2.24,94.68,0.0
1989,1,23,351.7,8.12,11.05,5.19,5.81,3.52,94.56,1.13
1989,1,24,337.6,9.33,12.98,7.15,4.94,2.86,94.5,0.16
1989,1,25,292.1,8.48,14.83,4.22,4.12,2.59,94.78,0.04
1989,1,26,292.4,8.54,16.12,2.91,7.52,4.14,94.97,0.04
1989,1,27,300.7,8.53,16.32,4.15,4.64,2.3,95.21,0.06
1989,1,28,331.5,7.89,15.12,2.08,3.37,1.38,95.11,0.0
1989,1,29,291.2,8.76,17.54,2.12,7.61,4.87,95.12,0.0
1989,1,30,296.3,9.9,17.45,4.63,8.09,5.25,95.21,0.0
1989,1,31,292.6,11.05,19.39,6.19,3.73,2.46,94.95,0.0
1989,2,1,326.8,8.46,14.67,4.22,6.97,3.8,94.8,0.81
1989,2,2,344.1,7.91,11.37,5.92,7.38,5.48,95.12,3.01
1989,2,3,327.7,7.92,12.19,5.75,6.94,5.34,95.34,5.87
1989,2,4,348.3,8.48,11.07,4.8,12.2,8.9,94.95,11.36
1989,2,5,314.5,3.71,7.16,-0.11,8.16,5.82,94.83,0.18
1989,2,6,336.2,0.92,5.87,-2.96,8.53,5.62,95.19,0.02
1989,2,7,331.4,2.96,7.61,-0.7,8.94,6.67,95.31,0.62
1989,2,8,335.7,4.85,9.65,2.08,8.33,6.81,95.34,5.31
1989,2,9,363.7,10.1,15.64,4.76,5.02,3.39,95.63,4.0
1989,2,10,311.5,9.97,15.72,3.55,5.98,3.14,95.79,0.26
1989,2,11,291.5,6.78,14.57,1.88,6.66,3.6,95.47,0.24
1989,2,12,291.6,6.15,12.18,1.55,8.5,4.85,94.98,0.01
1989,2,13,324.7,5.54,11.04,1.87,5.23,2.73,94.77,5.11
1989,2,14,283.7,6.69,14.01,1.89,3.12,2.26,94.97,0.05
1989,2,15,285.7,8.3,16.51,2.45,3.12,2.25,95.6,0.0
1989,2,16,288.6,9.13,17.2,3.98,3.96,2.84,95.63,0.0
1989,2,17,302.4,12.48,20.65,5.51,3.29,1.84,95.42,0.0
1989,2,18,343.4,11.07,18.39,6.53,6.17,3.12,94.97,0.0
1989,2,19,357.5,9.84,15.14,6.72,7.19,5.27,94.78,0.08
1989,2,20,324.7,12.2,20.79,6.18,4.05,2.54,95.06,0.0
1989,2,21,300.7,13.08,21.16,6.17,6.41,4.0,95.54,0.0
1989,2,22,338.4,14.63,22.81,8.42,6.06,3.98,95.5,0.0
1989,2,23,334.4,19.14,27.08,13.33,2.83,1.73,95.11,0.0
1989,2,24,354.8,18.38,25.28,14.57,3.62,2.02,95.13,0.0
1989,2,25,338.0,17.39,25.73,11.75,3.66,1.8,95.33,0.0
1989,2,26,313.6,16.48,25.11,10.43,6.7,3.7,95.19,0.0
1989,2,27,364.3,15.64,23.71,9.91,2.79,1.64,94.49,0.0
1989,2,28,337.1,12.4,19.08,7.01,5.91,2.74,94.41,0.0
1989,3,1,355.0,10.89,18.3,6.2,6.19,4.0,94.7,0.87
1989,3,2,361.9,9.57,10.68,8.19,9.45,6.48,94.37,9.46
1989,3,3,334.0,7.66,12.48,3.81,11.68,7.86,94.13,2.01
1989,3,4,310.4,7.39,14.98,-0.32,7.42,3.76,95.1,0.0
1989,3,5,340.1,12.15,21.15,4.06,5.91,3.01,95.39,0.0
1989,3,6,328.2,16.4,24.45,9.43,4.23,2.18,94.91,0.0
1989,3,7,338.6,18.35,27.05,12.4,3.97,2.23,94.59,0.0
1989,3,8,345.8,17.23,25.56,8.91,5.1,2.06,94.82,0.0
1989,3,9,339.3,14.27,23.07,8.15,4.57,1.98,95.22,0.0
1989,3,10,352.3,14.38,23.98,7.75,4.38,2.41,95.3,0.0
1989,3,11,366.8,16.12,24.84,9.22,7.09,4.73,95.4,0.0
1989,3,12,357.1,15.98,23.65,10.55,6.61,3.88,95.23,0.0
1989,3,13,308.4,13.21,20.76,8.56,7.79,4.79,95.01,0.0
1989,3,14,327.7,14.44,24.19,6.4,4.4,2.38,94.69,0.0
1989,3,15,317.6,15.0,23.01,8.81,4.71,2.09,94.69,0.0
1989,3,16,351.8,11.65,18.68,7.34,7.16,3.86,94.87,0.0
1989,3,17,320.2,12.3,21.12,5.74,5.4,3.75,95.0,0.0
1989,3,18,311.9,14.68,24.3,7.33,5.35,3.31,95.12,0.0
1989,3,19,317.1,14.7,22.23,8.53,7.26,4.57,94.95,0.0
1989,3,20,328.9,15.33,23.77,8.92,6.9,4.34,94.95,0.0
1989,3,21,302.4,15.48,23.6,8.01,7.71,4.18,95.26,0.0
1989,3,22,333.4,15.95,24.49,10.26,6.27,2.17,94.78,0.0
1989,3,23,376.2,12.37,20.67,6.13,5.91,3.16,94.74,0.0
1989,3,24,363.7,12.15,18.22,7.73,6.75,4.41,94.98,3.33
1989,3,25,350.4,10.84,13.78,8.85,8.48,5.79,94.67,24.82
1989,3,26,326.3,8.8,12.72,6.1,7.6,5.96,94.35,1.07
1989,3,27,343.3,12.13,20.43,7.21,5.13,3.38,94.85,0.02
1989,3,28,323.7,14.06,23.23,6.73,6.31,3.23,95.19,0.0
1989,3,29,332.6,14.62,23.16,9.12,7.3,3.58,95.18,0.0
1989,3,30,315.5,18.78,28.6,9.12,3.16,1.67,95.13,0.0
1989,3,31,322.7,19.76,28.76,13.34,5.57,2.2,94.95,0.0
1989,4,1,333.3,14.56,20.37,10.33,7.83,4.63,94.77,0.0
1989,4,2,347.1,15.01,23.37,8.9,6.64,3.94,94.84,0.0
1989,4,3,337.6,17.66,27.3,9.38,4.09,3.05,94.85,0.0
1989,4,4,324.7,22.39,31.9,14.38,5.41,3.34,95.02,0.0
1989,4,5,323.0,22.69,31.73,14.67,9.31,5.19,95.16,0.0
1989,4,6,325.3,25.03,33.59,16.14,6.01,3.47,95.14,0.0
1989,4,7,311.3,25.59,34.79,16.94,4.94,1.78,94.94,0.0
1989,4,8,351.8,21.71,31.26,14.62,5.1,2.23,94.51,0.0
1989,4,9,396.6,19.47,29.51,11.6,4.88,2.71,94.48,0.0
1989,4,10,394.4,20.37,32.27,11.3,3.93,2.34,94.59,0.0
1989,4,11,389.8,17.07,25.76,10.96,4.71,2.93,94.39,0.01
1989,4,12,375.3,17.12,26.99,10.2,4.36,2.9,94.38,0.09
1989,4,13,368.4,18.75,28.89,10.69,3.35,2.2,94.68,0.0
1989,4,14,365.1,17.72,27.15,10.53,5.19,3.15,94.92,0.0
1989,4,15,349.5,16.8,25.69,9.98,6.2,4.03,94.78,0.0
1989,4,16,368.6,16.04,24.23,11.02,6.29,3.94,94.7,0.0
1989,4,17,362.4,16.29,24.48,10.93,4.62,3.7,94.88,0.0
1989,4,18,356.9,19.58,30.59,10.4,3.5,2.18,94.81,0.0
1989,4,19,377.4,19.46,28.9,12.25,4.12,2.29,94.71,0.0
1989,4,20,361.0,19.28,28.4,12.44,5.33,2.6,94.64,0.0
1989,4,21,344.2,15.94,23.16,10.21,7.09,4.95,94.62,0.0
1989,4,22,320.6,13.61,19.87,8.94,7.63,5.33,94.6,0.0
1989,4,23,319.5,12.78,18.85,8.73,8.67,6.56,94.59,0.01
