-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1986 through 12/31/2005 
Location: Latitude  46.8897   Longitude -100.7033 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 571.53 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                    MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_LW_DWN,T2M,T2M_MAX,T2M_MIN,WS10M_MAX,WS10M,PS,PRECTOTCORR
1988,7,25,376.1,26.17,35.55,15.69,6.62,4.46,95.2,0.0
1988,7,26,375.3,29.24,38.88,18.12,3.94,2.6,94.88,0.0
1988,7,27,374.0,30.89,40.53,20.87,4.88,2.79,94.4,0.0
1988,7,28,405.4,30.91,38.74,23.95,5.31,3.23,94.32,0.27
1988,7,29,378.9,26.33,33.47,18.7,6.92,4.62,94.87,0.44
1988,7,30,370.8,27.84,36.3,16.89,7.02,3.82,94.77,0.13
1988,7,31,401.6,28.21,35.9,21.18,7.91,5.58,94.34,0.26
1988,8,1,408.1,20.49,26.15,16.69,8.13,6.33,94.18,19.25
1988,8,2,408.1,22.31,29.05,16.15,5.63,3.41,94.6,5.06
1988,8,3,388.4,18.62,21.76,13.54,5.22,3.32,95.17,2.58
1988,8,4,395.7,19.24,25.43,12.23,3.71,2.31,95.1,0.07
1988,8,5,352.9,24.0,34.54,12.78,5.15,4.12,94.42,0.0
1988,8,6,392.5,26.46,35.33,16.08,8.91,6.02,93.94,2.28
1988,8,7,411.5,22.98,29.33,14.94,8.12,5.98,94.46,0.35
1988,8,8,394.0,17.79,24.39,11.96,3.28,2.27,95.2,1.04
1988,8,9,373.2,23.33,33.3,12.99,5.81,4.58,94.55,0.0
1988,8,10,384.1,25.35,32.91,17.02,3.67,2.5,94.17,1.29
1988,8,11,384.9,25.2,33.52,16.78,9.37,6.66,94.39,1.86
1988,8,12,393.8,25.83,34.54,17.82,4.13,2.57,94.34,5.81
1988,8,13,400.4,21.17,26.8,16.66,5.18,3.14,94.45,2.47
1988,8,14,390.1,24.49,33.08,15.6,4.96,2.23,94.6,0.2
1988,8,15,394.4,28.4,38.3,18.12,5.97,3.28,94.21,0.79
1988,8,16,424.0,27.82,36.23,21.7,6.51,4.13,94.01,0.3
1988,8,17,407.9,23.92,29.96,19.05,5.7,4.09,95.07,0.07
1988,8,18,383.8,21.75,28.27,16.09,6.12,4.74,95.16,0.02
1988,8,19,374.1,24.11,32.83,15.1,5.79,3.38,94.62,0.06
1988,8,20,385.9,26.67,35.55,17.01,7.77,4.82,93.9,0.0
1988,8,21,389.0,22.98,28.49,15.91,10.75,6.23,93.89,0.25
1988,8,22,396.5,21.02,28.51,13.26,8.49,5.61,94.56,0.18
1988,8,23,377.8,20.24,27.69,13.53,10.11,6.92,94.88,0.0
1988,8,24,378.6,22.87,31.96,13.33,7.71,5.13,94.95,0.0
1988,8,25,370.6,18.89,25.72,12.66,6.99,4.61,95.05,0.0
1988,8,26,395.3,17.2,23.22,10.97,8.96,4.17,94.38,2.0
1988,8,27,366.7,14.87,21.71,8.71,8.6,5.96,94.99,0.0
1988,8,28,356.5,14.16,21.39,6.71,5.76,3.64,95.36,0.0
1988,8,29,360.7,16.56,24.25,9.69,5.18,2.2,95.28,0.0
1988,8,30,373.7,19.9,29.62,9.87,9.22,6.29,94.27,0.0
1988,8,31,379.6,19.11,26.72,13.69,8.14,4.45,94.22,0.24
1988,9,1,349.5,19.65,28.26,10.83,7.36,4.72,94.91,0.0
1988,9,2,336.5,19.12,24.73,13.78,9.27,6.09,95.26,0.0
1988,9,3,326.4,19.33,27.2,11.86,8.07,5.5,95.73,0.0
1988,9,4,334.8,17.31,24.48,11.58,7.35,4.58,95.63,0.0
1988,9,5,352.6,16.19,23.5,9.35,4.14,2.68,95.13,0.0
1988,9,6,349.8,18.86,28.24,8.8,7.38,5.23,94.29,0.0
1988,9,7,400.0,20.62,31.65,12.55,10.12,6.43,93.29,0.03
1988,9,8,350.8,14.87,21.32,8.21,11.88,7.5,94.44,0.07
1988,9,9,357.3,16.26,25.02,8.28,4.98,4.02,94.78,0.0
1988,9,10,376.6,18.4,26.97,10.12,12.28,9.3,94.24,0.69
1988,9,11,352.6,10.65,13.69,7.47,9.19,7.41,94.64,1.35
1988,9,12,353.8,11.51,19.37,6.36,6.55,4.55,95.64,0.07
1988,9,13,327.6,15.12,24.32,7.34,5.32,4.22,95.36,0.0
1988,9,14,348.9,14.21,20.45,7.94,5.29,3.16,95.44,2.89
1988,9,15,380.4,15.06,21.48,10.72,6.44,4.23,94.94,1.11
1988,9,16,348.7,18.26,27.04,10.83,5.19,3.12,94.18,0.05
1988,9,17,367.2,18.06,25.58,11.3,7.02,4.83,94.39,0.69
1988,9,18,372.5,11.09,15.85,4.33,10.91,8.32,94.18,2.32
1988,9,19,348.8,7.26,13.38,3.81,11.78,8.95,94.25,0.35
1988,9,20,337.0,9.11,17.55,2.35,4.18,3.31,95.03,0.0
1988,9,21,333.1,12.01,20.63,4.23,4.0,2.46,94.71,0.0
1988,9,22,293.9,12.33,18.66,6.64,10.85,6.94,94.48,0.0
1988,9,23,295.3,13.75,22.58,4.51,5.55,4.11,94.55,0.0
1988,9,24,295.7,15.26,25.01,6.9,9.62,5.54,94.43,0.0
1988,9,25,305.5,11.47,19.19,5.32,7.6,5.26,94.99,0.0
1988,9,26,302.9,14.32,23.4,7.21,10.62,5.77,95.0,0.0
1988,9,27,327.9,9.2,16.16,3.51,8.45,5.3,95.37,0.83
1988,9,28,310.5,8.61,10.66,6.13,7.74,5.4,95.14,6.33
1988,9,29,323.0,10.87,17.98,5.5,5.24,2.55,95.42,0.03
1988,9,30,292.7,15.56,26.04,6.62,7.55,5.34,94.68,0.0
1988,10,1,308.6,11.27,18.07,5.48,7.0,5.24,95.45,0.0
1988,10,2,326.4,10.21,17.44,3.58,4.24,2.8,95.62,0.0
1988,10,3,296.6,4.99,9.96,-0.93,7.74,5.53,96.27,0.0
1988,10,4,297.6,2.02,9.47,-4.06,4.55,3.39,96.58,0.0
1988,10,5,287.9,5.1,13.98,-2.68,7.06,4.83,96.05,0.0
1988,10,6,286.2,7.54,16.37,-0.08,4.63,3.58,96.02,0.0
1988,10,7,284.8,11.55,20.72,1.91,3.65,2.52,95.69,0.0
1988,10,8,303.9,13.94,21.91,7.12,3.77,1.54,95.28,0.0
1988,10,9,308.9,13.16,20.56,6.34,8.34,6.12,95.17,0.0
1988,10,10,300.3,9.37,15.94,3.33,8.04,5.48,95.57,0.0
1988,10,11,322.0,8.15,14.94,3.01,4.54,2.36,95.63,0.0
1988,10,12,289.8,10.12,19.14,3.06,9.38,6.75,95.27,0.0
1988,10,13,284.7,14.2,24.31,4.34,6.16,3.01,94.47,0.0
1988,10,14,311.7,16.85,26.13,8.58,3.42,2.5,94.08,0.0
1988,10,15,337.3,15.06,21.26,8.51,10.37,7.18,94.14,0.36
1988,10,16,320.7,9.37,13.76,5.42,6.6,3.52,94.38,2.95
1988,10,17,327.5,6.54,11.33,3.13,7.1,4.99,94.92,0.27
1988,10,18,294.0,5.24,11.77,1.42,9.36,5.39,95.33,0.02
1988,10,19,310.8,4.73,11.01,0.03,6.56,4.52,95.09,0.29
1988,10,20,305.7,8.45,15.92,3.08,10.56,6.4,94.35,0.22
1988,10,21,295.0,5.78,11.53,-0.12,7.48,3.8,94.97,0.0
1988,10,22,303.6,6.9,14.07,0.62,14.91,10.31,93.61,0.06
1988,10,23,292.5,2.23,8.93,-2.24,10.84,7.69,94.39,0.0
1988,10,24,314.4,2.9,8.84,-2.2,7.18,4.68,94.58,0.08
1988,10,25,293.4,0.27,6.33,-4.13,9.31,5.42,95.1,0.0
1988,10,26,293.1,2.38,8.69,-3.46,9.85,4.73,93.84,1.02
1988,10,27,300.4,-1.25,1.43,-6.02,13.66,11.27,94.42,0.36
1988,10,28,267.7,-3.52,2.08,-7.26,5.84,3.84,95.7,0.02
1988,10,29,261.0,-1.58,4.33,-5.52,5.78,3.46,96.03,0.04
1988,10,30,265.2,2.51,11.05,-4.35,7.26,5.05,94.77,0.0
1988,10,31,238.8,5.53,13.55,0.43,8.53,5.88,94.83,0.0
1988,11,1,265.7,4.86,13.64,-2.87,9.16,5.97,94.5,0.0
1988,11,2,271.9,6.81,16.23,1.81,7.0,4.77,93.42,0.76
1988,11,3,278.3,4.96,9.89,0.13,4.55,3.17,93.13,1.29
1988,11,4,275.5,3.11,6.01,0.3,8.28,6.58,93.7,1.95
1988,11,5,276.1,-0.02,5.23,-3.49,8.21,5.39,94.87,0.5
1988,11,6,259.7,1.21,6.67,-3.46,6.96,4.24,93.89,2.73
1988,11,7,255.2,4.0,10.86,0.01,7.36,5.76,94.09,0.01
1988,11,8,261.8,1.87,8.12,-2.24,5.16,2.84,94.53,0.21
1988,11,9,248.1,-1.06,5.01,-5.47,8.43,5.02,94.67,0.0
1988,11,10,253.8,-3.15,1.44,-6.0,6.56,3.74,95.22,0.0
1988,11,11,267.1,1.08,7.32,-2.7,7.74,5.25,94.12,0.17
1988,11,12,248.8,1.13,7.86,-2.22,7.31,5.15,93.74,0.08
1988,11,13,239.8,0.12,5.23,-4.64,14.17,7.46,94.18,0.28
1988,11,14,257.0,-2.7,0.28,-5.23,8.42,4.94,94.6,4.4
1988,11,15,242.8,-3.35,-1.2,-5.67,11.33,8.16,94.21,1.48
1988,11,16,204.6,-6.04,-0.79,-9.94,11.45,7.99,94.3,0.03
1988,11,17,232.2,-8.2,-2.45,-10.63,3.65,2.04,94.79,0.06
1988,11,18,241.2,-8.32,-4.75,-11.06,3.48,2.58,95.21,0.02
1988,11,19,228.2,-7.0,-0.32,-10.85,5.3,3.48,95.23,0.02
1988,11,20,243.5,-5.49,1.51,-10.54,6.65,4.59,95.11,0.02
1988,11,21,231.2,-2.64,2.54,-7.11,4.45,2.3,94.88,0.01
1988,11,22,233.8,-1.55,3.94,-5.02,6.22,4.3,94.39,0.03
1988,11,23,255.3,0.06,6.0,-3.62,6.91,4.63,93.5,0.02
1988,11,24,285.4,0.13,3.28,-2.51,8.38,5.95,93.31,0.07
1988,11,25,228.6,-2.27,4.59,-6.15,5.77,4.09,93.96,0.0
1988,11,26,254.3,-2.67,0.96,-5.4,7.64,3.7,93.74,0.07
1988,11,27,246.5,-9.64,-4.8,-12.35,11.3,7.7,94.97,0.1
1988,11,28,239.0,-4.47,4.03,-12.16,7.32,5.15,94.01,0.0
1988,11,29,237.5,-3.75,-0.27,-6.59,11.24,6.84,94.73,0.06
1988,11,30,257.2,-3.73,-0.52,-5.88,5.87,3.96,95.02,0.06
1988,12,1,228.7,-0.16,6.6,-4.05,7.22,5.38,94.99,0.0
1988,12,2,236.5,0.58,6.37,-3.74,7.35,6.16,94.83,0.0
1988,12,3,257.1,-0.75,3.37,-3.47,7.11,3.87,96.36,0.0
1988,12,4,278.4,-1.1,4.25,-3.75,5.88,4.77,95.75,0.0
1988,12,5,226.1,0.05,6.31,-3.74,8.05,5.29,94.68,0.0
1988,12,6,253.5,-0.05,4.38,-4.5,9.0,7.11,94.92,0.0
1988,12,7,267.6,-7.84,-4.07,-12.23,8.41,5.83,96.06,0.0
1988,12,8,244.9,-13.79,-10.66,-16.74,4.98,3.41,96.35,0.1
1988,12,9,258.8,-10.7,-5.87,-14.63,5.22,3.59,95.39,0.54
1988,12,10,246.0,-13.92,-9.94,-18.85,7.57,4.12,95.65,0.68
1988,12,11,247.0,-9.85,-5.78,-13.63,8.05,5.55,95.2,0.48
1988,12,12,254.9,0.38,5.95,-5.54,11.16,8.88,94.06,0.09
1988,12,13,266.7,0.98,7.52,-5.1,11.51,7.84,93.36,1.97
1988,12,14,264.1,-9.56,-6.05,-17.44,8.6,6.57,95.45,0.17
1988,12,15,267.7,-13.49,-8.22,-19.57,7.96,5.22,96.32,0.12
1988,12,16,223.9,-6.94,-3.39,-8.92,11.15,8.62,95.23,0.02
1988,12,17,237.6,-5.89,-1.42,-9.4,7.66,5.21,95.24,0.04
1988,12,18,253.0,-1.73,1.69,-3.81,7.3,5.18,93.53,0.0
1988,12,19,249.8,-2.11,2.91,-5.25,8.54,6.59,92.91,0.54
1988,12,20,252.0,-5.19,-2.25,-8.26,7.88,5.11,94.33,0.16
1988,12,21,236.4,-4.85,-0.45,-8.64,6.86,5.22,94.05,0.28
1988,12,22,240.4,-3.41,-0.67,-6.85,9.61,6.05,93.05,1.41
1988,12,23,225.8,-9.28,-6.98,-13.38,8.66,7.48,94.0,0.05
1988,12,24,216.1,-11.95,-8.6,-14.56,7.96,6.71,95.06,0.16
1988,12,25,230.2,-15.02,-12.45,-18.56,7.55,4.98,95.72,2.1
1988,12,26,227.9,-15.14,-14.27,-15.99,8.22,6.55,94.62,10.21
1988,12,27,229.1,-15.26,-10.97,-18.44,9.61,7.4,94.67,0.46
1988,12,28,230.5,-17.94,-15.52,-21.05,6.55,4.3,95.49,0.05
1988,12,29,236.0,-11.89,-5.79,-16.82,6.38,4.95,94.24,0.08
1988,12,30,245.8,-8.84,-5.73,-11.72,4.46,3.1,94.28,0.17
1988,12,31,232.3,-10.97,-6.08,-18.79,8.31,5.39,94.59,0.15
1989,1,1,224.0,-18.74,-15.45,-20.7,7.9,4.81,95.04,0.12
1989,1,2,244.4,-10.77,-3.03,-19.7,9.99,6.04,93.98,0.22
1989,1,3,213.1,-7.39,-4.59,-9.74,10.27,6.11,94.75,0.02
1989,1,4,251.7,-2.57,2.47,-7.07,7.22,5.03,94.16,0.01
1989,1,5,241.6,-6.74,-2.57,-10.02,7.52,4.66,94.33,1.29
1989,1,6,237.8,-11.96,-10.36,-17.56,8.42,7.07,94.07,7.7
1989,1,7,225.8,-21.87,-18.67,-23.57,12.15,10.08,94.37,2.98
1989,1,8,216.3,-24.35,-21.39,-30.31,11.28,6.02,95.27,0.46
1989,1,9,229.9,-22.2,-16.3,-28.15,7.07,4.7,94.57,0.1
1989,1,10,225.5,-23.63,-19.74,-28.17,6.99,4.1,94.96,2.04
1989,1,11,230.4,-16.88,-9.5,-22.19,11.55,6.7,94.7,0.66
1989,1,12,218.1,-13.48,-7.92,-16.95,7.45,5.38,95.49,0.01
1989,1,13,206.4,-6.84,-0.11,-11.52,7.88,6.24,94.49,0.0
1989,1,14,234.0,-6.52,-1.27,-11.86,11.38,6.62,93.81,0.14
1989,1,15,221.0,-10.47,-7.01,-16.38,9.36,6.01,94.67,0.27
1989,1,16,253.5,-2.76,0.55,-6.11,8.65,6.05,94.08,0.09
1989,1,17,258.6,-0.76,1.46,-5.94,8.2,6.77,93.88,0.98
1989,1,18,258.5,-2.65,1.87,-10.38,10.58,6.8,94.46,0.02
1989,1,19,249.4,-5.57,-0.82,-14.0,13.45,8.54,95.33,0.01
1989,1,20,244.5,-6.1,1.43,-13.78,8.67,5.94,95.36,0.02
1989,1,21,242.7,-0.72,3.9,-4.28,6.82,5.18,94.12,0.0
1989,1,22,251.8,-2.5,1.08,-6.26,5.48,4.12,94.05,0.28
1989,1,23,263.4,-10.61,-6.59,-13.5,6.63,5.84,95.49,0.26
1989,1,24,258.2,-12.75,-10.98,-14.39,6.21,5.04,95.77,1.73
1989,1,25,259.2,-11.29,-5.62,-15.39,5.16,4.16,95.19,0.04
1989,1,26,247.4,-6.37,1.73,-13.85,9.29,6.45,94.96,0.01
1989,1,27,259.6,-2.39,4.1,-6.41,8.03,6.19,94.44,0.0
1989,1,28,214.6,-4.59,1.8,-8.23,6.66,4.72,95.27,0.02
1989,1,29,245.9,-3.23,1.62,-6.64,7.57,5.62,94.27,0.12
1989,1,30,238.0,1.98,7.62,-4.54,11.12,7.69,93.44,0.0
1989,1,31,247.7,-10.99,0.66,-19.95,10.72,7.81,93.95,0.49
1989,2,1,206.0,-26.24,-21.01,-28.22,8.91,6.69,96.0,0.53
1989,2,2,202.3,-29.13,-25.68,-32.22,7.64,6.92,96.87,0.04
1989,2,3,211.3,-27.44,-21.64,-31.83,8.97,7.38,97.25,0.0
1989,2,4,195.4,-23.95,-17.1,-29.95,8.24,6.8,96.42,0.0
1989,2,5,187.6,-17.15,-12.14,-22.9,7.59,6.11,95.33,0.14
1989,2,6,215.5,-11.17,-6.7,-14.98,8.84,6.96,95.22,0.25
1989,2,7,191.7,-11.62,-7.35,-17.71,13.77,10.43,95.16,0.2
1989,2,8,201.5,-17.67,-12.8,-21.13,9.69,7.48,96.71,0.01
1989,2,9,218.7,-10.97,-3.27,-17.58,10.47,6.77,95.67,0.0
1989,2,10,224.0,-7.84,0.01,-12.27,9.84,6.95,95.24,0.01
1989,2,11,191.8,-7.6,0.21,-13.2,9.35,6.54,95.48,0.02
1989,2,12,238.3,-3.88,6.34,-10.03,9.7,6.98,94.25,0.04
1989,2,13,196.0,-6.15,-3.85,-7.78,10.87,7.49,94.49,0.04
1989,2,14,187.2,-9.44,-3.7,-17.35,7.41,5.25,95.32,0.3
1989,2,15,209.5,-18.22,-13.45,-22.03,5.59,3.37,96.69,0.31
1989,2,16,206.1,-19.02,-15.81,-20.52,5.8,5.13,97.57,0.37
1989,2,17,220.3,-18.2,-15.55,-20.76,5.74,2.48,97.69,0.43
1989,2,18,221.1,-16.32,-10.72,-19.35,4.25,2.62,96.08,0.02
1989,2,19,226.9,-14.91,-9.7,-18.77,4.72,3.34,94.83,0.05
1989,2,20,233.0,-10.92,-2.81,-18.05,6.55,3.83,94.57,0.02
1989,2,21,248.3,-10.77,-6.63,-13.85,8.16,6.83,95.44,0.06
1989,2,22,245.7,-12.69,-6.66,-17.79,7.52,4.88,96.41,0.01
1989,2,23,248.6,-5.92,6.2,-15.48,9.02,7.41,94.84,0.04
1989,2,24,266.6,0.85,9.31,-4.55,9.08,6.85,94.93,0.0
1989,2,25,245.1,-4.21,-0.51,-10.29,8.16,6.38,95.33,0.61
1989,2,26,218.2,-10.85,-8.37,-12.55,6.95,4.6,95.33,0.73
1989,2,27,238.7,-9.41,-4.7,-13.12,13.01,8.49,93.95,1.31
1989,2,28,226.7,-15.06,-11.09,-19.8,10.44,7.84,95.43,0.07
1989,3,1,214.5,-18.82,-15.59,-21.52,6.66,5.38,95.65,0.13
1989,3,2,230.6,-17.3,-15.44,-20.58,6.56,3.59,94.92,1.01
1989,3,3,237.6,-17.17,-15.47,-18.57,7.97,7.18,95.13,1.98
1989,3,4,243.9,-15.16,-9.37,-18.06,7.44,5.59,96.33,0.1
1989,3,5,248.0,-13.63,-6.27,-18.16,6.38,3.19,96.6,0.06
1989,3,6,251.1,-9.32,-2.92,-15.71,12.27,9.15,95.14,0.01
1989,3,7,249.3,-1.75,7.44,-9.85,6.76,4.57,94.53,0.1
1989,3,8,260.5,1.18,7.35,-1.88,6.86,4.7,95.42,0.1
1989,3,9,276.2,3.68,12.83,-1.41,6.84,3.92,95.17,0.04
1989,3,10,269.3,7.76,21.56,-0.23,8.84,4.63,94.91,0.04
1989,3,11,288.7,3.87,10.02,-0.34,6.6,4.28,95.59,1.26
1989,3,12,291.8,1.28,7.01,-3.65,5.89,3.96,95.27,1.11
1989,3,13,233.9,0.26,8.13,-4.82,6.59,3.35,94.29,1.86
1989,3,14,264.4,-5.28,-1.92,-7.29,12.27,8.03,94.16,0.65
1989,3,15,263.8,-4.28,0.24,-10.15,10.93,7.49,94.46,0.08
1989,3,16,234.7,-10.01,-6.27,-13.85,8.62,5.42,95.3,0.04
1989,3,17,238.1,-9.34,-7.02,-11.05,3.42,2.63,95.53,0.19
1989,3,18,227.8,-6.63,-0.75,-10.66,5.42,4.08,95.56,0.06
1989,3,19,231.6,-4.71,0.8,-8.21,8.16,4.94,95.19,0.65
1989,3,20,219.2,-8.13,-2.69,-13.86,6.04,4.51,96.09,0.0
1989,3,21,235.8,-4.12,1.48,-10.34,6.89,3.05,95.35,0.1
1989,3,22,263.2,0.38,8.21,-4.62,7.07,4.1,94.31,0.84
1989,3,23,266.6,2.31,9.16,-2.24,5.15,3.58,94.53,0.07
1989,3,24,292.4,3.08,10.23,-1.8,6.41,3.71,94.6,0.91
1989,3,25,273.5,4.59,15.1,-2.46,9.48,5.63,94.13,0.13
1989,3,26,258.5,6.73,16.78,1.11,4.39,3.41,93.54,0.09
1989,3,27,281.1,2.26,7.59,-1.46,6.01,3.94,94.1,3.98
1989,3,28,249.4,5.15,13.82,-1.67,6.47,3.09,94.18,1.21
1989,3,29,296.3,3.74,10.07,-3.78,12.09,6.77,94.52,1.08
1989,3,30,261.1,0.48,6.86,-4.24,8.73,4.99,95.38,0.08
1989,3,31,239.6,5.08,13.67,-3.89,8.08,4.77,94.64,0.17
1989,4,1,266.0,5.13,12.46,-0.95,10.71,6.99,93.87,0.81
1989,4,2,278.8,3.71,10.4,-0.62,6.02,3.59,93.62,0.62
1989,4,3,280.6,3.09,6.67,-0.98,7.34,4.72,93.97,1.31
1989,4,4,271.8,3.23,11.4,-4.13,5.74,4.55,95.11,0.31
1989,4,5,255.8,4.6,11.72,-2.94,5.11,3.33,95.14,1.56
1989,4,6,295.9,3.26,7.17,-0.19,5.16,2.66,95.28,4.9
1989,4,7,295.6,1.12,6.91,-5.42,11.3,5.77,94.53,4.16
1989,4,8,257.9,-1.17,5.58,-6.01,8.51,4.96,95.3,0.2
1989,4,9,273.4,-3.2,1.31,-6.36,7.87,4.81,96.12,0.12
1989,4,10,274.8,-0.02,5.61,-5.37,7.93,5.23,95.57,0.08
1989,4,11,281.7,1.44,6.8,-4.43,3.82,2.09,95.35,0.01
1989,4,12,255.0,6.13,14.25,-2.63,5.04,2.38,95.07,0.0
1989,4,13,295.8,7.83,14.6,2.21,11.28,7.12,94.61,0.18
1989,4,14,290.1,6.6,13.17,1.04,8.29,5.58,95.05,0.77
1989,4,15,303.3,10.63,23.82,-0.03,10.59,7.25,93.73,0.26
1989,4,16,312.4,3.96,13.01,-5.96,11.83,6.2,94.52,0.59
1989,4,17,283.5,-1.41,5.27,-7.88,5.98,4.09,95.43,0.14
1989,4,18,270.7,5.87,14.03,-3.31,7.86,5.51,95.16,0.05
1989,4,19,272.1,11.65,21.16,0.73,5.03,2.66,94.72,0.02
1989,4,20,291.2,13.19,21.34,3.85,7.66,5.17,94.44,0.12
1989,4,21,343.9,14.87,24.9,3.47,8.89,6.44,94.33,0.0
1989,4,22,354.3,19.5,32.19,8.8,6.58,4.12,93.4,0.0
1989,4,23,323.3,17.26,25.53,9.33,6.95,4.91,93.96,0.15
1989,4,24,336.3,13.65,20.26,7.88,10.08,5.52,94.39,1.04
1989,4,25,333.0,12.22,19.24,5.73,5.97,4.61,94.97,1.92
1989,4,26,321.1,8.87,14.57,3.6,10.5,7.45,94.96,19.92
1989,4,27,327.9,6.91,13.34,0.9,12.28,10.03,95.06,4.75
1989,4,28,318.2,6.24,13.23,1.08,9.52,6.8,94.9,3.83
1989,4,29,320.1,2.8,6.03,-2.06,7.32,5.23,95.17,2.5
1989,4,30,324.1,4.35,10.05,-2.5,4.48,2.88,95.7,0.09
1989,5,1,304.4,6.59,13.76,-1.63,4.33,2.77,95.36,0.06
1989,5,2,256.8,9.26,18.03,-1.03,4.27,3.05,95.06,0.0
1989,5,3,300.0,9.84,18.73,2.23,4.3,3.17,94.38,1.63
1989,5,4,299.4,10.07,17.02,3.15,13.16,7.48,93.98,0.23
1989,5,5,315.9,3.29,8.42,-3.06,12.24,7.09,95.26,0.09
1989,5,6,314.0,8.9,19.37,-2.91,5.8,2.98,95.25,0.0
1989,5,7,352.4,17.57,28.78,6.05,5.54,3.87,94.32,0.18
1989,5,8,341.5,13.9,20.01,8.76,7.07,5.01,94.85,0.06
1989,5,9,311.8,15.69,23.73,6.5,4.64,2.95,95.43,0.0
1989,5,10,303.2,17.15,24.63,7.91,11.88,8.57,94.95,0.0
1989,5,11,330.1,18.51,27.18,13.3,12.52,10.97,94.42,0.01
1989,5,12,360.7,17.73,24.88,10.8,12.91,8.51,94.39,0.0
1989,5,13,331.5,17.65,25.91,8.05,6.26,4.33,94.64,0.0
1989,5,14,365.9,18.38,24.63,11.01,2.99,1.74,94.84,0.09
1989,5,15,341.3,19.69,27.17,11.25,5.95,3.45,94.74,1.39
1989,5,16,369.6,17.85,23.32,14.62,9.11,6.29,94.17,5.16
1989,5,17,345.0,18.32,24.48,12.27,6.17,4.66,93.98,1.44
1989,5,18,301.3,20.01,27.62,10.8,7.12,4.16,93.99,0.01
1989,5,19,330.3,15.4,20.3,10.41,10.86,7.58,94.2,1.23
1989,5,20,299.9,14.91,21.48,7.84,9.76,6.48,94.71,0.0
1989,5,21,324.8,18.04,26.87,7.6,4.69,3.28,94.4,0.03
1989,5,22,332.2,16.99,23.84,10.55,5.15,2.09,94.36,1.99
1989,5,23,329.9,20.16,28.4,9.79,8.19,3.6,93.88,1.33
1989,5,24,343.3,15.02,19.65,9.3,13.05,8.38,93.32,10.88
1989,5,25,353.0,9.19,12.9,4.31,11.24,8.54,93.66,1.6
1989,5,26,341.6,10.55,16.3,3.15,6.39,4.31,95.2,0.05
1989,5,27,329.0,17.31,25.63,6.23,10.25,6.88,94.85,0.13
1989,5,28,337.9,15.4,21.14,7.55,10.47,6.97,94.65,2.46
1989,5,29,338.6,8.56,11.9,5.01,10.07,7.66,94.71,13.7
1989,5,30,336.1,8.8,11.55,4.91,4.0,3.33,94.94,4.23
1989,5,31,351.0,11.27,18.15,4.37,4.13,2.9,95.15,0.08
1989,6,1,319.1,15.98,24.5,5.3,6.63,4.91,94.89,1.07
1989,6,2,340.4,14.9,19.87,9.05,5.11,3.79,94.8,0.88
1989,6,3,303.0,15.2,22.23,6.25,5.95,3.25,95.1,0.0
1989,6,4,327.5,17.17,25.22,7.52,7.21,3.91,94.91,0.03
1989,6,5,343.4,20.09,27.07,12.29,7.3,4.56,94.3,0.08
1989,6,6,328.8,22.62,31.14,11.91,6.78,4.18,93.81,0.06
1989,6,7,368.8,13.38,17.34,7.22,8.45,6.42,94.55,0.13
1989,6,8,323.6,13.45,21.09,4.8,3.69,2.98,95.1,0.0
1989,6,9,320.9,16.07,24.3,5.63,5.45,3.62,94.97,0.0
1989,6,10,361.4,20.03,28.02,9.67,8.66,7.04,94.67,0.01
1989,6,11,393.0,19.24,26.01,13.93,6.56,4.88,94.15,9.17
1989,6,12,365.6,14.11,19.42,6.19,12.39,9.71,94.24,2.18
1989,6,13,344.4,10.54,16.0,5.78,10.85,8.81,94.91,2.91
1989,6,14,301.9,14.72,22.48,5.73,3.63,2.7,95.5,0.01
1989,6,15,344.4,17.17,25.37,7.67,5.35,4.45,94.98,0.0
1989,6,16,361.8,21.23,30.4,9.92,9.05,6.62,94.15,0.26
1989,6,17,353.0,19.01,25.23,13.21,8.22,4.7,94.36,3.91
1989,6,18,354.3,21.24,29.54,10.65,5.04,3.85,94.84,0.07
1989,6,19,348.9,26.15,35.02,16.4,8.03,4.88,94.33,0.0
1989,6,20,379.4,23.6,30.96,15.63,8.52,6.5,93.74,0.45
1989,6,21,369.1,16.6,22.17,12.14,7.63,5.45,94.55,3.67
1989,6,22,350.7,18.02,24.05,9.44,4.2,2.59,94.85,0.94
1989,6,23,359.2,19.18,24.46,13.87,2.7,1.88,95.05,0.77
1989,6,24,351.7,18.07,23.48,13.17,2.12,1.49,95.16,0.73
